P,epsilon,N,budget,min_prize,max_prize,g,avg_len,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23,p_24,p_25,p_26,p_27,p_28,p_29,k_1_winners,k_1_num_winners,k_1_util,k_1_egal,k_1_nash,k_1_comp,k_2_winners,k_2_num_winners,k_2_util,k_2_egal,k_2_nash,k_2_comp,k_3_winners,k_3_num_winners,k_3_util,k_3_egal,k_3_nash,k_3_comp,k_4_winners,k_4_num_winners,k_4_util,k_4_egal,k_4_nash,k_4_comp,k_5_winners,k_5_num_winners,k_5_util,k_5_egal,k_5_nash,k_5_comp,k_6_winners,k_6_num_winners,k_6_util,k_6_egal,k_6_nash,k_6_comp,k_7_winners,k_7_num_winners,k_7_util,k_7_egal,k_7_nash,k_7_comp,k_8_winners,k_8_num_winners,k_8_util,k_8_egal,k_8_nash,k_8_comp,k_9_winners,k_9_num_winners,k_9_util,k_9_egal,k_9_nash,k_9_comp,k_10_winners,k_10_num_winners,k_10_util,k_10_egal,k_10_nash,k_10_comp,k_11_winners,k_11_num_winners,k_11_util,k_11_egal,k_11_nash,k_11_comp,k_12_winners,k_12_num_winners,k_12_util,k_12_egal,k_12_nash,k_12_comp,k_13_winners,k_13_num_winners,k_13_util,k_13_egal,k_13_nash,k_13_comp,k_14_winners,k_14_num_winners,k_14_util,k_14_egal,k_14_nash,k_14_comp,k_15_winners,k_15_num_winners,k_15_util,k_15_egal,k_15_nash,k_15_comp,k_16_winners,k_16_num_winners,k_16_util,k_16_egal,k_16_nash,k_16_comp,k_17_winners,k_17_num_winners,k_17_util,k_17_egal,k_17_nash,k_17_comp,k_18_winners,k_18_num_winners,k_18_util,k_18_egal,k_18_nash,k_18_comp,k_19_winners,k_19_num_winners,k_19_util,k_19_egal,k_19_nash,k_19_comp,k_20_winners,k_20_num_winners,k_20_util,k_20_egal,k_20_nash,k_20_comp,k_21_winners,k_21_num_winners,k_21_util,k_21_egal,k_21_nash,k_21_comp,k_22_winners,k_22_num_winners,k_22_util,k_22_egal,k_22_nash,k_22_comp,k_23_winners,k_23_num_winners,k_23_util,k_23_egal,k_23_nash,k_23_comp,k_24_winners,k_24_num_winners,k_24_util,k_24_egal,k_24_nash,k_24_comp,k_25_winners,k_25_num_winners,k_25_util,k_25_egal,k_25_nash,k_25_comp,k_26_winners,k_26_num_winners,k_26_util,k_26_egal,k_26_nash,k_26_comp,k_27_winners,k_27_num_winners,k_27_util,k_27_egal,k_27_nash,k_27_comp,k_28_winners,k_28_num_winners,k_28_util,k_28_egal,k_28_nash,k_28_comp,k_29_winners,k_29_num_winners,k_29_util,k_29_egal,k_29_nash,k_29_comp
30,10,500,40,15,25,1,2.0,15,19,16,15,15,16,21,24,24,18,17,16,23,16,22,22,17,19,24,20,17,20,16,15,23,22,24,23,20,22,20 13,2,0.07486517099412891,0.02553582141295543,-2.6297515772732236,4.426,20 13,2,0.07486517099412891,0.02553582141295543,-2.6297515772732236,4.426,20 6,2,0.07629080325613374,0.01210736030966984,-2.6080094784670638,4.488,20 6,2,0.07629080325613374,0.01210736030966984,-2.6080094784670638,4.488,20 6,2,0.07629080325613374,0.01210736030966984,-2.6080094784670638,4.488,20 6,2,0.07629080325613374,0.01210736030966984,-2.6080094784670638,4.488,20 6,2,0.07629080325613374,0.01210736030966984,-2.6080094784670638,4.488,20 6,2,0.07629080325613374,0.01210736030966984,-2.6080094784670638,4.488,20 6,2,0.07629080325613374,0.01210736030966984,-2.6080094784670638,4.488,20 6,2,0.07629080325613374,0.01210736030966984,-2.6080094784670638,4.488,20 6,2,0.07629080325613374,0.01210736030966984,-2.6080094784670638,4.488,20 6,2,0.07629080325613374,0.01210736030966984,-2.6080094784670638,4.488,20 6,2,0.07629080325613374,0.01210736030966984,-2.6080094784670638,4.488,20 6,2,0.07629080325613374,0.01210736030966984,-2.6080094784670638,4.488,20 6,2,0.07629080325613374,0.01210736030966984,-2.6080094784670638,4.488,20 6,2,0.07629080325613374,0.01210736030966984,-2.6080094784670638,4.488,20 6,2,0.07629080325613374,0.01210736030966984,-2.6080094784670638,4.488,20 6,2,0.07629080325613374,0.01210736030966984,-2.6080094784670638,4.488,20 6,2,0.07629080325613374,0.01210736030966984,-2.6080094784670638,4.488,20 6,2,0.07629080325613374,0.01210736030966984,-2.6080094784670638,4.488,20 6,2,0.07629080325613374,0.01210736030966984,-2.6080094784670638,4.488,20 6,2,0.07629080325613374,0.01210736030966984,-2.6080094784670638,4.488,20 6,2,0.07629080325613374,0.01210736030966984,-2.6080094784670638,4.488,20 6,2,0.07629080325613374,0.01210736030966984,-2.6080094784670638,4.488,20 6,2,0.07629080325613374,0.01210736030966984,-2.6080094784670638,4.488,20 6,2,0.07629080325613374,0.01210736030966984,-2.6080094784670638,4.488,20 6,2,0.07629080325613374,0.01210736030966984,-2.6080094784670638,4.488,20 12,2,0.07331040382735403,0.02066797771336723,-2.6495965168673363,3.864,12 13,2,0.07230098943677357,0.01444038741546759,-2.6625100097335412,3.598
30,10,500,40,15,25,1,2.0,16,18,19,21,18,20,18,21,24,24,24,22,15,21,15,15,15,22,24,23,21,18,19,19,23,21,24,24,24,17,28 15,2,0.07961145392817975,0.021810370605691867,-2.564751357497766,6.006,28 15,2,0.07961145392817975,0.021810370605691867,-2.564751357497766,6.006,28 15,2,0.07961145392817975,0.021810370605691867,-2.564751357497766,6.006,28 15,2,0.07961145392817975,0.021810370605691867,-2.564751357497766,6.006,28 15,2,0.07961145392817975,0.021810370605691867,-2.564751357497766,6.006,28 15,2,0.07961145392817975,0.021810370605691867,-2.564751357497766,6.006,28 15,2,0.07961145392817975,0.021810370605691867,-2.564751357497766,6.006,28 15,2,0.07961145392817975,0.021810370605691867,-2.564751357497766,6.006,28 15,2,0.07961145392817975,0.021810370605691867,-2.564751357497766,6.006,28 15,2,0.07961145392817975,0.021810370605691867,-2.564751357497766,6.006,28 15,2,0.07961145392817975,0.021810370605691867,-2.564751357497766,6.006,28 15,2,0.07961145392817975,0.021810370605691867,-2.564751357497766,6.006,10 15,2,0.07892426630973391,0.028387242521591624,-2.568417042474403,5.142,28 15,2,0.07961145392817975,0.021810370605691867,-2.564751357497766,6.006,19 15,2,0.0795163420242796,0.02697051616216053,-2.559502734438762,5.6,19 15,2,0.0795163420242796,0.02697051616216053,-2.559502734438762,5.6,19 15,2,0.0795163420242796,0.02697051616216053,-2.559502734438762,5.6,19 15,2,0.0795163420242796,0.02697051616216053,-2.559502734438762,5.6,10 15,2,0.07892426630973391,0.028387242521591624,-2.568417042474403,5.142,10 15,2,0.07892426630973391,0.028387242521591624,-2.568417042474403,5.142,19 15,2,0.0795163420242796,0.02697051616216053,-2.559502734438762,5.6,19 15,2,0.0795163420242796,0.02697051616216053,-2.559502734438762,5.6,19 15,2,0.0795163420242796,0.02697051616216053,-2.559502734438762,5.6,19 15,2,0.0795163420242796,0.02697051616216053,-2.559502734438762,5.6,19 15,2,0.0795163420242796,0.02697051616216053,-2.559502734438762,5.6,19 15,2,0.0795163420242796,0.02697051616216053,-2.559502734438762,5.6,19 15,2,0.0795163420242796,0.02697051616216053,-2.559502734438762,5.6,9 15,2,0.07868337090293898,0.019447815888968174,-2.569780140832662,5.382,18 15,2,0.07788515619372924,0.031485119016673384,-2.5847773121084257,5.238
30,10,500,40,15,25,1,2.0,20,15,16,19,17,22,18,18,23,16,20,15,20,18,17,21,21,24,22,20,16,22,23,20,17,22,21,19,24,22,9 22,2,0.07806942424088131,0.01645286370743536,-2.581723356905654,4.78,9 22,2,0.07806942424088131,0.01645286370743536,-2.581723356905654,4.78,9 22,2,0.07806942424088131,0.01645286370743536,-2.581723356905654,4.78,9 22,2,0.07806942424088131,0.01645286370743536,-2.581723356905654,4.78,9 22,2,0.07806942424088131,0.01645286370743536,-2.581723356905654,4.78,9 22,2,0.07806942424088131,0.01645286370743536,-2.581723356905654,4.78,9 22,2,0.07806942424088131,0.01645286370743536,-2.581723356905654,4.78,9 22,2,0.07806942424088131,0.01645286370743536,-2.581723356905654,4.78,9 22,2,0.07806942424088131,0.01645286370743536,-2.581723356905654,4.78,9 22,2,0.07806942424088131,0.01645286370743536,-2.581723356905654,4.78,9 22,2,0.07806942424088131,0.01645286370743536,-2.581723356905654,4.78,9 22,2,0.07806942424088131,0.01645286370743536,-2.581723356905654,4.78,9 22,2,0.07806942424088131,0.01645286370743536,-2.581723356905654,4.78,9 13,2,0.07819678258595048,0.021662286987216457,-2.579027639846835,5.728,9 12,2,0.07682032032917553,0.025914005611130213,-2.593552946820588,4.968,9 22,2,0.07806942424088131,0.01645286370743536,-2.581723356905654,4.78,9 22,2,0.07806942424088131,0.01645286370743536,-2.581723356905654,4.78,9 13,2,0.07819678258595048,0.021662286987216457,-2.579027639846835,5.728,9 13,2,0.07819678258595048,0.021662286987216457,-2.579027639846835,5.728,9 13,2,0.07819678258595048,0.021662286987216457,-2.579027639846835,5.728,9 13,2,0.07819678258595048,0.021662286987216457,-2.579027639846835,5.728,9 13,2,0.07819678258595048,0.021662286987216457,-2.579027639846835,5.728,9 13,2,0.07819678258595048,0.021662286987216457,-2.579027639846835,5.728,9 13,2,0.07819678258595048,0.021662286987216457,-2.579027639846835,5.728,9 13,2,0.07819678258595048,0.021662286987216457,-2.579027639846835,5.728,9 13,2,0.07819678258595048,0.021662286987216457,-2.579027639846835,5.728,9 13,2,0.07819678258595048,0.021662286987216457,-2.579027639846835,5.728,9 28,2,0.07669332822837283,0.02170178949730326,-2.5963205860087175,4.288,9 2,2,0.07452162929729006,0.0173737872728797,-2.6301681403667225,4.576
30,10,500,40,15,25,1,2.0,24,23,15,17,15,17,23,22,24,22,22,16,22,21,18,24,24,15,24,24,23,17,22,21,15,15,20,24,18,16,3 12,2,0.07749527067073379,0.02636165556783675,-2.588641135378493,4.742,3 12,2,0.07749527067073379,0.02636165556783675,-2.588641135378493,4.742,19 4,2,0.07806606628550637,0.02571314752693255,-2.583734276180285,4.434,19 4,2,0.07806606628550637,0.02571314752693255,-2.583734276180285,4.434,12 4,2,0.07760847626718134,0.0235027475588527,-2.590863190476162,5.074,19 4,2,0.07806606628550637,0.02571314752693255,-2.583734276180285,4.434,19 4,2,0.07806606628550637,0.02571314752693255,-2.583734276180285,4.434,19 4,2,0.07806606628550637,0.02571314752693255,-2.583734276180285,4.434,19 4,2,0.07806606628550637,0.02571314752693255,-2.583734276180285,4.434,19 4,2,0.07806606628550637,0.02571314752693255,-2.583734276180285,4.434,19 4,2,0.07806606628550637,0.02571314752693255,-2.583734276180285,4.434,19 4,2,0.07806606628550637,0.02571314752693255,-2.583734276180285,4.434,19 4,2,0.07806606628550637,0.02571314752693255,-2.583734276180285,4.434,3 12,2,0.07749527067073379,0.02636165556783675,-2.588641135378493,4.742,3 12,2,0.07749527067073379,0.02636165556783675,-2.588641135378493,4.742,3 12,2,0.07749527067073379,0.02636165556783675,-2.588641135378493,4.742,3 12,2,0.07749527067073379,0.02636165556783675,-2.588641135378493,4.742,12 4,2,0.07760847626718134,0.0235027475588527,-2.590863190476162,5.074,3 12,2,0.07749527067073379,0.02636165556783675,-2.588641135378493,4.742,3 4,2,0.07717575354471408,0.02198124442794122,-2.5938661109005845,4.888,3 4,2,0.07717575354471408,0.02198124442794122,-2.5938661109005845,4.888,3 4,2,0.07717575354471408,0.02198124442794122,-2.5938661109005845,4.888,3 4,2,0.07717575354471408,0.02198124442794122,-2.5938661109005845,4.888,3 12,2,0.07749527067073379,0.02636165556783675,-2.588641135378493,4.742,3 12,2,0.07749527067073379,0.02636165556783675,-2.588641135378493,4.742,19 4,2,0.07806606628550637,0.02571314752693255,-2.583734276180285,4.434,3 4,2,0.07717575354471408,0.02198124442794122,-2.5938661109005845,4.888,3 4,2,0.07717575354471408,0.02198124442794122,-2.5938661109005845,4.888,12 4,2,0.07760847626718134,0.0235027475588527,-2.590863190476162,5.074
30,10,500,40,15,25,1,2.0,24,24,23,15,24,24,24,18,21,21,18,19,23,15,20,16,19,19,18,22,19,19,21,19,23,19,15,23,18,22,28 23,2,0.07635027814282329,0.016535727595725382,-2.6070846129489764,5.762,28 23,2,0.07635027814282329,0.016535727595725382,-2.6070846129489764,5.762,28 23,2,0.07635027814282329,0.016535727595725382,-2.6070846129489764,5.762,28 23,2,0.07635027814282329,0.016535727595725382,-2.6070846129489764,5.762,28 23,2,0.07635027814282329,0.016535727595725382,-2.6070846129489764,5.762,28 23,2,0.07635027814282329,0.016535727595725382,-2.6070846129489764,5.762,26 28,2,0.0769142964836224,0.02879516385087627,-2.5920430129217347,5.928,26 28,2,0.0769142964836224,0.02879516385087627,-2.5920430129217347,5.928,26 28,2,0.0769142964836224,0.02879516385087627,-2.5920430129217347,5.928,26 28,2,0.0769142964836224,0.02879516385087627,-2.5920430129217347,5.928,26 28,2,0.0769142964836224,0.02879516385087627,-2.5920430129217347,5.928,26 28,2,0.0769142964836224,0.02879516385087627,-2.5920430129217347,5.928,26 28,2,0.0769142964836224,0.02879516385087627,-2.5920430129217347,5.928,26 28,2,0.0769142964836224,0.02879516385087627,-2.5920430129217347,5.928,26 28,2,0.0769142964836224,0.02879516385087627,-2.5920430129217347,5.928,26 28,2,0.0769142964836224,0.02879516385087627,-2.5920430129217347,5.928,26 28,2,0.0769142964836224,0.02879516385087627,-2.5920430129217347,5.928,26 28,2,0.0769142964836224,0.02879516385087627,-2.5920430129217347,5.928,26 28,2,0.0769142964836224,0.02879516385087627,-2.5920430129217347,5.928,26 28,2,0.0769142964836224,0.02879516385087627,-2.5920430129217347,5.928,26 28,2,0.0769142964836224,0.02879516385087627,-2.5920430129217347,5.928,26 28,2,0.0769142964836224,0.02879516385087627,-2.5920430129217347,5.928,26 28,2,0.0769142964836224,0.02879516385087627,-2.5920430129217347,5.928,26 28,2,0.0769142964836224,0.02879516385087627,-2.5920430129217347,5.928,26 28,2,0.0769142964836224,0.02879516385087627,-2.5920430129217347,5.928,26 28,2,0.0769142964836224,0.02879516385087627,-2.5920430129217347,5.928,26 28,2,0.0769142964836224,0.02879516385087627,-2.5920430129217347,5.928,26 28,2,0.0769142964836224,0.02879516385087627,-2.5920430129217347,5.928,24 26,2,0.0752088470390405,0.02209785680048499,-2.619506513258273,3.906
30,10,500,40,15,25,1,2.0,22,16,22,20,22,20,23,17,17,15,16,16,21,19,21,17,23,16,22,20,21,16,20,19,24,18,17,16,16,17,25 7,2,0.07754245803162098,0.01705751080618781,-2.590040387276177,5.298,25 7,2,0.07754245803162098,0.01705751080618781,-2.590040387276177,5.298,25 7,2,0.07754245803162098,0.01705751080618781,-2.590040387276177,5.298,25 7,2,0.07754245803162098,0.01705751080618781,-2.590040387276177,5.298,25 7,2,0.07754245803162098,0.01705751080618781,-2.590040387276177,5.298,25 7,2,0.07754245803162098,0.01705751080618781,-2.590040387276177,5.298,25 7,2,0.07754245803162098,0.01705751080618781,-2.590040387276177,5.298,25 7,2,0.07754245803162098,0.01705751080618781,-2.590040387276177,5.298,8 25,2,0.07759278395113922,0.03132858165945452,-2.585341776571446,5.162,25 7,2,0.07754245803162098,0.01705751080618781,-2.590040387276177,5.298,25 7,2,0.07754245803162098,0.01705751080618781,-2.590040387276177,5.298,8 25,2,0.07759278395113922,0.03132858165945452,-2.585341776571446,5.162,8 25,2,0.07759278395113922,0.03132858165945452,-2.585341776571446,5.162,8 25,2,0.07759278395113922,0.03132858165945452,-2.585341776571446,5.162,8 25,2,0.07759278395113922,0.03132858165945452,-2.585341776571446,5.162,8 25,2,0.07759278395113922,0.03132858165945452,-2.585341776571446,5.162,8 25,2,0.07759278395113922,0.03132858165945452,-2.585341776571446,5.162,25 7,2,0.07754245803162098,0.01705751080618781,-2.590040387276177,5.298,8 25,2,0.07759278395113922,0.03132858165945452,-2.585341776571446,5.162,25 7,2,0.07754245803162098,0.01705751080618781,-2.590040387276177,5.298,8 25,2,0.07759278395113922,0.03132858165945452,-2.585341776571446,5.162,25 7,2,0.07754245803162098,0.01705751080618781,-2.590040387276177,5.298,8 25,2,0.07759278395113922,0.03132858165945452,-2.585341776571446,5.162,8 25,2,0.07759278395113922,0.03132858165945452,-2.585341776571446,5.162,8 25,2,0.07759278395113922,0.03132858165945452,-2.585341776571446,5.162,8 25,2,0.07759278395113922,0.03132858165945452,-2.585341776571446,5.162,25 7,2,0.07754245803162098,0.01705751080618781,-2.590040387276177,5.298,25 7,2,0.07754245803162098,0.01705751080618781,-2.590040387276177,5.298,2 7,2,0.07457136137233197,0.022091837521980493,-2.6290682136744117,3.446
30,10,500,40,15,25,1,2.0,18,18,17,22,20,18,15,22,19,16,21,18,21,22,17,20,21,19,23,17,16,24,18,18,23,16,18,22,24,17,1 27,2,0.07602107180586949,0.016757560324709056,-2.609848117035999,4.664,2 27,2,0.0775351006695406,0.020530770031191116,-2.5922408970824136,5.166,2 12,2,0.07882130880484729,0.016724940597952383,-2.574754945688707,5.338,0 12,2,0.07866229017292163,0.01610495167773643,-2.5759428682412544,5.052,0 12,2,0.07866229017292163,0.01610495167773643,-2.5759428682412544,5.052,0 12,2,0.07866229017292163,0.01610495167773643,-2.5759428682412544,5.052,0 12,2,0.07866229017292163,0.01610495167773643,-2.5759428682412544,5.052,0 12,2,0.07866229017292163,0.01610495167773643,-2.5759428682412544,5.052,2 12,2,0.07882130880484729,0.016724940597952383,-2.574754945688707,5.338,2 12,2,0.07882130880484729,0.016724940597952383,-2.574754945688707,5.338,2 12,2,0.07882130880484729,0.016724940597952383,-2.574754945688707,5.338,2 12,2,0.07882130880484729,0.016724940597952383,-2.574754945688707,5.338,12 20,2,0.07940285190333529,0.021192221219003833,-2.56229066289802,5.224,12 20,2,0.07940285190333529,0.021192221219003833,-2.56229066289802,5.224,12 20,2,0.07940285190333529,0.021192221219003833,-2.56229066289802,5.224,12 20,2,0.07940285190333529,0.021192221219003833,-2.56229066289802,5.224,20 12,2,0.07940285190333529,0.021192221219003833,-2.56229066289802,5.224,20 12,2,0.07940285190333529,0.021192221219003833,-2.56229066289802,5.224,20 12,2,0.07940285190333529,0.021192221219003833,-2.56229066289802,5.224,20 12,2,0.07940285190333529,0.021192221219003833,-2.56229066289802,5.224,20 12,2,0.07940285190333529,0.021192221219003833,-2.56229066289802,5.224,20 12,2,0.07940285190333529,0.021192221219003833,-2.56229066289802,5.224,20 12,2,0.07940285190333529,0.021192221219003833,-2.56229066289802,5.224,20 12,2,0.07940285190333529,0.021192221219003833,-2.56229066289802,5.224,27 20,2,0.07811664376802858,0.026604086127344523,-2.579728067994504,5.052,20 12,2,0.07940285190333529,0.021192221219003833,-2.56229066289802,5.224,20 12,2,0.07940285190333529,0.021192221219003833,-2.56229066289802,5.224,2 12,2,0.07882130880484729,0.016724940597952383,-2.574754945688707,5.338,20 12,2,0.07940285190333529,0.021192221219003833,-2.56229066289802,5.224
30,10,500,40,15,25,1,2.0,22,15,21,19,23,16,23,23,22,22,20,19,20,20,16,20,22,24,22,21,21,21,22,16,22,17,23,23,23,21,14 7,2,0.07587858996731993,0.0232681557517447,-2.6152357358428713,5.894,14 7,2,0.07587858996731993,0.0232681557517447,-2.6152357358428713,5.894,14 7,2,0.07587858996731993,0.0232681557517447,-2.6152357358428713,5.894,14 7,2,0.07587858996731993,0.0232681557517447,-2.6152357358428713,5.894,27 14,2,0.07525603543380623,0.022791198051780537,-2.621396481665209,5.848,14 7,2,0.07587858996731993,0.0232681557517447,-2.6152357358428713,5.894,14 7,2,0.07587858996731993,0.0232681557517447,-2.6152357358428713,5.894,14 7,2,0.07587858996731993,0.0232681557517447,-2.6152357358428713,5.894,14 7,2,0.07587858996731993,0.0232681557517447,-2.6152357358428713,5.894,14 7,2,0.07587858996731993,0.0232681557517447,-2.6152357358428713,5.894,24 14,2,0.0755461416283655,0.019919811104693833,-2.61782961548418,5.468,14 7,2,0.07587858996731993,0.0232681557517447,-2.6152357358428713,5.894,14 7,2,0.07587858996731993,0.0232681557517447,-2.6152357358428713,5.894,14 7,2,0.07587858996731993,0.0232681557517447,-2.6152357358428713,5.894,14 7,2,0.07587858996731993,0.0232681557517447,-2.6152357358428713,5.894,14 7,2,0.07587858996731993,0.0232681557517447,-2.6152357358428713,5.894,14 7,2,0.07587858996731993,0.0232681557517447,-2.6152357358428713,5.894,14 7,2,0.07587858996731993,0.0232681557517447,-2.6152357358428713,5.894,27 14,2,0.07525603543380623,0.022791198051780537,-2.621396481665209,5.848,27 14,2,0.07525603543380623,0.022791198051780537,-2.621396481665209,5.848,24 14,2,0.0755461416283655,0.019919811104693833,-2.61782961548418,5.468,3 12,2,0.07378192341847788,0.020258611676178845,-2.6413421819234415,4.076,14 7,2,0.07587858996731993,0.0232681557517447,-2.6152357358428713,5.894,24 14,2,0.0755461416283655,0.019919811104693833,-2.61782961548418,5.468,24 14,2,0.0755461416283655,0.019919811104693833,-2.61782961548418,5.468,24 14,2,0.0755461416283655,0.019919811104693833,-2.61782961548418,5.468,27 14,2,0.07525603543380623,0.022791198051780537,-2.621396481665209,5.848,27 14,2,0.07525603543380623,0.022791198051780537,-2.621396481665209,5.848,27 14,2,0.07525603543380623,0.022791198051780537,-2.621396481665209,5.848
30,10,500,40,15,25,1,2.0,16,17,16,15,19,19,24,18,21,24,18,24,21,17,22,21,22,17,18,17,15,22,19,21,23,16,22,23,23,20,27 20,2,0.08068944627545584,0.026571545189196237,-2.54411973077218,4.952,20 7,2,0.07855622236759768,0.02604275092868835,-2.5722942189173605,5.526,27 20,2,0.08068944627545584,0.026571545189196237,-2.54411973077218,4.952,19 27,2,0.08058067281302367,0.02666699987778247,-2.54452837143178,4.746,19 27,2,0.08058067281302367,0.02666699987778247,-2.54452837143178,4.746,19 27,2,0.08058067281302367,0.02666699987778247,-2.54452837143178,4.746,27 20,2,0.08068944627545584,0.026571545189196237,-2.54411973077218,4.952,27 20,2,0.08068944627545584,0.026571545189196237,-2.54411973077218,4.952,27 20,2,0.08068944627545584,0.026571545189196237,-2.54411973077218,4.952,27 20,2,0.08068944627545584,0.026571545189196237,-2.54411973077218,4.952,27 20,2,0.08068944627545584,0.026571545189196237,-2.54411973077218,4.952,27 20,2,0.08068944627545584,0.026571545189196237,-2.54411973077218,4.952,27 20,2,0.08068944627545584,0.026571545189196237,-2.54411973077218,4.952,27 19,2,0.08058067281302367,0.02666699987778247,-2.54452837143178,4.746,27 19,2,0.08058067281302367,0.02666699987778247,-2.54452837143178,4.746,27 19,2,0.08058067281302367,0.02666699987778247,-2.54452837143178,4.746,19 20,2,0.08008941704905198,0.030201255542350886,-2.5528393729887235,5.374,19 20,2,0.08008941704905198,0.030201255542350886,-2.5528393729887235,5.374,27 19,2,0.08058067281302367,0.02666699987778247,-2.54452837143178,4.746,19 20,2,0.08008941704905198,0.030201255542350886,-2.5528393729887235,5.374,27 20,2,0.08068944627545584,0.026571545189196237,-2.54411973077218,4.952,27 20,2,0.08068944627545584,0.026571545189196237,-2.54411973077218,4.952,27 20,2,0.08068944627545584,0.026571545189196237,-2.54411973077218,4.952,19 20,2,0.08008941704905198,0.030201255542350886,-2.5528393729887235,5.374,27 20,2,0.08068944627545584,0.026571545189196237,-2.54411973077218,4.952,27 20,2,0.08068944627545584,0.026571545189196237,-2.54411973077218,4.952,27 20,2,0.08068944627545584,0.026571545189196237,-2.54411973077218,4.952,27 20,2,0.08068944627545584,0.026571545189196237,-2.54411973077218,4.952,20 6,2,0.07818333067635229,0.017000486956398116,-2.5792518029380074,3.798
30,10,500,40,15,25,1,2.0,23,22,15,21,24,23,21,17,18,19,20,17,24,18,24,21,16,23,20,16,22,15,19,22,24,23,15,21,20,15,2 15,2,0.07806245767017886,0.027062313234178875,-2.5836131789127483,6.006,2 15,2,0.07806245767017886,0.027062313234178875,-2.5836131789127483,6.006,2 15,2,0.07806245767017886,0.027062313234178875,-2.5836131789127483,6.006,8 2,2,0.07857675954456059,0.018625499277148735,-2.5782304443686193,6.132,2 15,2,0.07806245767017886,0.027062313234178875,-2.5836131789127483,6.006,8 2,2,0.07857675954456059,0.018625499277148735,-2.5782304443686193,6.132,8 2,2,0.07857675954456059,0.018625499277148735,-2.5782304443686193,6.132,8 2,2,0.07857675954456059,0.018625499277148735,-2.5782304443686193,6.132,8 2,2,0.07857675954456059,0.018625499277148735,-2.5782304443686193,6.132,8 2,2,0.07857675954456059,0.018625499277148735,-2.5782304443686193,6.132,8 2,2,0.07857675954456059,0.018625499277148735,-2.5782304443686193,6.132,8 2,2,0.07857675954456059,0.018625499277148735,-2.5782304443686193,6.132,8 2,2,0.07857675954456059,0.018625499277148735,-2.5782304443686193,6.132,8 15,2,0.07798103811214477,0.029829790645086465,-2.582177896715966,5.418,8 15,2,0.07798103811214477,0.029829790645086465,-2.582177896715966,5.418,8 2,2,0.07857675954456059,0.018625499277148735,-2.5782304443686193,6.132,8 15,2,0.07798103811214477,0.029829790645086465,-2.582177896715966,5.418,8 15,2,0.07798103811214477,0.029829790645086465,-2.582177896715966,5.418,8 2,2,0.07857675954456059,0.018625499277148735,-2.5782304443686193,6.132,8 23,2,0.07704374211033635,0.026649459849632223,-2.5950344696931356,4.488,8 2,2,0.07857675954456059,0.018625499277148735,-2.5782304443686193,6.132,8 2,2,0.07857675954456059,0.018625499277148735,-2.5782304443686193,6.132,8 15,2,0.07798103811214477,0.029829790645086465,-2.582177896715966,5.418,8 15,2,0.07798103811214477,0.029829790645086465,-2.582177896715966,5.418,8 23,2,0.07704374211033635,0.026649459849632223,-2.5950344696931356,4.488,8 23,2,0.07704374211033635,0.026649459849632223,-2.5950344696931356,4.488,8 23,2,0.07704374211033635,0.026649459849632223,-2.5950344696931356,4.488,8 15,2,0.07798103811214477,0.029829790645086465,-2.582177896715966,5.418,26 15,2,0.07407647974983103,0.01994873059455951,-2.638712625679832,4.536
