P,epsilon,N,budget,min_prize,max_prize,g,avg_len,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,k_1_winners,k_1_num_winners,k_1_util,k_1_egal,k_1_nash,k_1_comp,k_2_winners,k_2_num_winners,k_2_util,k_2_egal,k_2_nash,k_2_comp,k_3_winners,k_3_num_winners,k_3_util,k_3_egal,k_3_nash,k_3_comp,k_4_winners,k_4_num_winners,k_4_util,k_4_egal,k_4_nash,k_4_comp,k_5_winners,k_5_num_winners,k_5_util,k_5_egal,k_5_nash,k_5_comp,k_6_winners,k_6_num_winners,k_6_util,k_6_egal,k_6_nash,k_6_comp,k_7_winners,k_7_num_winners,k_7_util,k_7_egal,k_7_nash,k_7_comp,k_8_winners,k_8_num_winners,k_8_util,k_8_egal,k_8_nash,k_8_comp,k_9_winners,k_9_num_winners,k_9_util,k_9_egal,k_9_nash,k_9_comp,k_10_winners,k_10_num_winners,k_10_util,k_10_egal,k_10_nash,k_10_comp,k_11_winners,k_11_num_winners,k_11_util,k_11_egal,k_11_nash,k_11_comp,k_12_winners,k_12_num_winners,k_12_util,k_12_egal,k_12_nash,k_12_comp,k_13_winners,k_13_num_winners,k_13_util,k_13_egal,k_13_nash,k_13_comp,k_14_winners,k_14_num_winners,k_14_util,k_14_egal,k_14_nash,k_14_comp,k_15_winners,k_15_num_winners,k_15_util,k_15_egal,k_15_nash,k_15_comp,k_16_winners,k_16_num_winners,k_16_util,k_16_egal,k_16_nash,k_16_comp,k_17_winners,k_17_num_winners,k_17_util,k_17_egal,k_17_nash,k_17_comp,k_18_winners,k_18_num_winners,k_18_util,k_18_egal,k_18_nash,k_18_comp,k_19_winners,k_19_num_winners,k_19_util,k_19_egal,k_19_nash,k_19_comp
20,10,500,40,15,25,1,2.0,18,24,16,20,20,17,23,24,20,24,15,21,17,16,20,24,21,24,23,21,3 4,2,0.11246986290547967,0.02878722676651295,-2.2248078340827466,6.0,3 4,2,0.11246986290547967,0.02878722676651295,-2.2248078340827466,6.0,3 4,2,0.11246986290547967,0.02878722676651295,-2.2248078340827466,6.0,3 4,2,0.11246986290547967,0.02878722676651295,-2.2248078340827466,6.0,3 4,2,0.11246986290547967,0.02878722676651295,-2.2248078340827466,6.0,16 0,2,0.11155726878542677,0.043832846616162886,-2.232209816533922,5.844,16 0,2,0.11155726878542677,0.043832846616162886,-2.232209816533922,5.844,16 0,2,0.11155726878542677,0.043832846616162886,-2.232209816533922,5.844,16 0,2,0.11155726878542677,0.043832846616162886,-2.232209816533922,5.844,16 0,2,0.11155726878542677,0.043832846616162886,-2.232209816533922,5.844,16 0,2,0.11155726878542677,0.043832846616162886,-2.232209816533922,5.844,16 0,2,0.11155726878542677,0.043832846616162886,-2.232209816533922,5.844,16 0,2,0.11155726878542677,0.043832846616162886,-2.232209816533922,5.844,0 11,2,0.10826994614727559,0.026245484607760508,-2.263413547058654,5.298,0 11,2,0.10826994614727559,0.026245484607760508,-2.263413547058654,5.298,16 0,2,0.11155726878542677,0.043832846616162886,-2.232209816533922,5.844,0 3,2,0.11158855549578524,0.018963280363323808,-2.237690520818057,6.4,3 4,2,0.11246986290547967,0.02878722676651295,-2.2248078340827466,6.0,1 13,2,0.10502583601070717,0.030771136075477334,-2.2994124504246902,4.192
20,10,500,40,15,25,1,2.0,20,15,19,19,19,24,17,21,19,23,18,16,16,23,16,18,23,16,16,21,12 4,2,0.11928862550358423,0.03736224156522249,-2.1586157090804936,7.35,1 12,2,0.11910516558419779,0.02823913761755549,-2.1623183539969753,7.148,1 12,2,0.11910516558419779,0.02823913761755549,-2.1623183539969753,7.148,12 4,2,0.11928862550358423,0.03736224156522249,-2.1586157090804936,7.35,12 4,2,0.11928862550358423,0.03736224156522249,-2.1586157090804936,7.35,1 12,2,0.11910516558419779,0.02823913761755549,-2.1623183539969753,7.148,12 4,2,0.11928862550358423,0.03736224156522249,-2.1586157090804936,7.35,12 4,2,0.11928862550358423,0.03736224156522249,-2.1586157090804936,7.35,12 4,2,0.11928862550358423,0.03736224156522249,-2.1586157090804936,7.35,12 4,2,0.11928862550358423,0.03736224156522249,-2.1586157090804936,7.35,1 12,2,0.11910516558419779,0.02823913761755549,-2.1623183539969753,7.148,12 4,2,0.11928862550358423,0.03736224156522249,-2.1586157090804936,7.35,1 12,2,0.11910516558419779,0.02823913761755549,-2.1623183539969753,7.148,1 12,2,0.11910516558419779,0.02823913761755549,-2.1623183539969753,7.148,1 12,2,0.11910516558419779,0.02823913761755549,-2.1623183539969753,7.148,1 12,2,0.11910516558419779,0.02823913761755549,-2.1623183539969753,7.148,1 12,2,0.11910516558419779,0.02823913761755549,-2.1623183539969753,7.148,12 7,2,0.1143580296393578,0.024261298828785638,-2.2081533015112345,6.362,1 12,2,0.11910516558419779,0.02823913761755549,-2.1623183539969753,7.148
20,10,500,40,15,25,1,2.0,21,23,18,17,22,20,24,21,15,19,19,21,19,21,20,17,19,20,22,18,12 7,2,0.11816319281011922,0.041895549020529846,-2.174094381415108,8.094,12 7,2,0.11816319281011922,0.041895549020529846,-2.174094381415108,8.094,12 7,2,0.11816319281011922,0.041895549020529846,-2.174094381415108,8.094,17 12,2,0.1185059780357083,0.021676059888037075,-2.1678606728883314,7.862,17 12,2,0.1185059780357083,0.021676059888037075,-2.1678606728883314,7.862,12 7,2,0.11816319281011922,0.041895549020529846,-2.174094381415108,8.094,12 7,2,0.11816319281011922,0.041895549020529846,-2.174094381415108,8.094,17 12,2,0.1185059780357083,0.021676059888037075,-2.1678606728883314,7.862,17 12,2,0.1185059780357083,0.021676059888037075,-2.1678606728883314,7.862,17 12,2,0.1185059780357083,0.021676059888037075,-2.1678606728883314,7.862,17 12,2,0.1185059780357083,0.021676059888037075,-2.1678606728883314,7.862,17 12,2,0.1185059780357083,0.021676059888037075,-2.1678606728883314,7.862,17 12,2,0.1185059780357083,0.021676059888037075,-2.1678606728883314,7.862,0 12,2,0.11658346873603809,0.01694045693245485,-2.1876256960187206,7.002,0 12,2,0.11658346873603809,0.01694045693245485,-2.1876256960187206,7.002,0 12,2,0.11658346873603809,0.01694045693245485,-2.1876256960187206,7.002,17 12,2,0.1185059780357083,0.021676059888037075,-2.1678606728883314,7.862,12 5,2,0.11719521021894928,0.026377871766837424,-2.178409017213562,7.302,12 5,2,0.11719521021894928,0.026377871766837424,-2.178409017213562,7.302
20,10,500,40,15,25,1,2.0,24,17,24,24,16,20,18,24,17,18,21,24,23,24,24,22,20,19,22,22,17 5,2,0.11804053887901524,0.02567735864716978,-2.172681123774414,8.852,17 5,2,0.11804053887901524,0.02567735864716978,-2.172681123774414,8.852,17 5,2,0.11804053887901524,0.02567735864716978,-2.172681123774414,8.852,17 5,2,0.11804053887901524,0.02567735864716978,-2.172681123774414,8.852,17 10,2,0.1164199250735635,0.01970178806216647,-2.1956778047445877,8.83,17 5,2,0.11804053887901524,0.02567735864716978,-2.172681123774414,8.852,17 5,2,0.11804053887901524,0.02567735864716978,-2.172681123774414,8.852,17 5,2,0.11804053887901524,0.02567735864716978,-2.172681123774414,8.852,17 5,2,0.11804053887901524,0.02567735864716978,-2.172681123774414,8.852,12 4,2,0.1143406767299223,0.029134609536434222,-2.204176639187399,7.744,17 5,2,0.11804053887901524,0.02567735864716978,-2.172681123774414,8.852,17 5,2,0.11804053887901524,0.02567735864716978,-2.172681123774414,8.852,17 5,2,0.11804053887901524,0.02567735864716978,-2.172681123774414,8.852,17 5,2,0.11804053887901524,0.02567735864716978,-2.172681123774414,8.852,17 5,2,0.11804053887901524,0.02567735864716978,-2.172681123774414,8.852,12 4,2,0.1143406767299223,0.029134609536434222,-2.204176639187399,7.744,12 4,2,0.1143406767299223,0.029134609536434222,-2.204176639187399,7.744,12 4,2,0.1143406767299223,0.029134609536434222,-2.204176639187399,7.744,17 5,2,0.11804053887901524,0.02567735864716978,-2.172681123774414,8.852
20,10,500,40,15,25,1,2.0,19,24,20,22,21,21,24,21,15,19,17,15,15,20,21,23,23,18,23,18,12 14,2,0.11909954563805579,0.031030851482311623,-2.1628801416172445,7.59,3 12,2,0.11848108975740089,0.027993379558675466,-2.173844969145354,7.07,3 12,2,0.11848108975740089,0.027993379558675466,-2.173844969145354,7.07,3 12,2,0.11848108975740089,0.027993379558675466,-2.173844969145354,7.07,3 12,2,0.11848108975740089,0.027993379558675466,-2.173844969145354,7.07,12 14,2,0.11909954563805579,0.031030851482311623,-2.1628801416172445,7.59,3 12,2,0.11848108975740089,0.027993379558675466,-2.173844969145354,7.07,3 12,2,0.11848108975740089,0.027993379558675466,-2.173844969145354,7.07,12 14,2,0.11909954563805579,0.031030851482311623,-2.1628801416172445,7.59,12 14,2,0.11909954563805579,0.031030851482311623,-2.1628801416172445,7.59,12 14,2,0.11909954563805579,0.031030851482311623,-2.1628801416172445,7.59,3 12,2,0.11848108975740089,0.027993379558675466,-2.173844969145354,7.07,12 14,2,0.11909954563805579,0.031030851482311623,-2.1628801416172445,7.59,12 14,2,0.11909954563805579,0.031030851482311623,-2.1628801416172445,7.59,12 14,2,0.11909954563805579,0.031030851482311623,-2.1628801416172445,7.59,12 14,2,0.11909954563805579,0.031030851482311623,-2.1628801416172445,7.59,3 12,2,0.11848108975740089,0.027993379558675466,-2.173844969145354,7.07,12 14,2,0.11909954563805579,0.031030851482311623,-2.1628801416172445,7.59,17 14,2,0.11271182373515821,0.025649824643884094,-2.2280514679422665,6.108
20,10,500,40,15,25,1,2.0,17,21,20,20,23,23,24,20,22,23,15,15,19,15,24,16,15,21,16,19,8 11,2,0.1262337774668793,0.04502481206903022,-2.1020816902404236,7.744,8 11,2,0.1262337774668793,0.04502481206903022,-2.1020816902404236,7.744,8 11,2,0.1262337774668793,0.04502481206903022,-2.1020816902404236,7.744,8 11,2,0.1262337774668793,0.04502481206903022,-2.1020816902404236,7.744,8 11,2,0.1262337774668793,0.04502481206903022,-2.1020816902404236,7.744,8 11,2,0.1262337774668793,0.04502481206903022,-2.1020816902404236,7.744,8 11,2,0.1262337774668793,0.04502481206903022,-2.1020816902404236,7.744,8 11,2,0.1262337774668793,0.04502481206903022,-2.1020816902404236,7.744,8 11,2,0.1262337774668793,0.04502481206903022,-2.1020816902404236,7.744,8 11,2,0.1262337774668793,0.04502481206903022,-2.1020816902404236,7.744,8 11,2,0.1262337774668793,0.04502481206903022,-2.1020816902404236,7.744,8 11,2,0.1262337774668793,0.04502481206903022,-2.1020816902404236,7.744,8 11,2,0.1262337774668793,0.04502481206903022,-2.1020816902404236,7.744,8 11,2,0.1262337774668793,0.04502481206903022,-2.1020816902404236,7.744,8 11,2,0.1262337774668793,0.04502481206903022,-2.1020816902404236,7.744,8 11,2,0.1262337774668793,0.04502481206903022,-2.1020816902404236,7.744,8 11,2,0.1262337774668793,0.04502481206903022,-2.1020816902404236,7.744,8 11,2,0.1262337774668793,0.04502481206903022,-2.1020816902404236,7.744,8 11,2,0.1262337774668793,0.04502481206903022,-2.1020816902404236,7.744
20,10,500,40,15,25,1,2.0,18,20,18,23,15,18,22,20,24,21,23,15,16,21,22,21,22,18,16,17,16 17,2,0.11457518519712932,0.0195103520444435,-2.2099347572679435,7.304,16 17,2,0.11457518519712932,0.0195103520444435,-2.2099347572679435,7.304,16 12,2,0.1112283957478888,0.03483829069348275,-2.2340047971536894,6.78,2 6,2,0.1129513419074966,0.03772940730675197,-2.2125675828128015,4.972,17 6,2,0.11423836975555873,0.015656467928391246,-2.210620290190582,6.16,17 6,2,0.11423836975555873,0.015656467928391246,-2.210620290190582,6.16,17 6,2,0.11423836975555873,0.015656467928391246,-2.210620290190582,6.16,17 6,2,0.11423836975555873,0.015656467928391246,-2.210620290190582,6.16,16 17,2,0.11457518519712932,0.0195103520444435,-2.2099347572679435,7.304,17 6,2,0.11423836975555873,0.015656467928391246,-2.210620290190582,6.16,16 17,2,0.11457518519712932,0.0195103520444435,-2.2099347572679435,7.304,16 17,2,0.11457518519712932,0.0195103520444435,-2.2099347572679435,7.304,16 17,2,0.11457518519712932,0.0195103520444435,-2.2099347572679435,7.304,16 17,2,0.11457518519712932,0.0195103520444435,-2.2099347572679435,7.304,16 17,2,0.11457518519712932,0.0195103520444435,-2.2099347572679435,7.304,16 17,2,0.11457518519712932,0.0195103520444435,-2.2099347572679435,7.304,16 2,2,0.11328815734906718,0.02210992450957091,-2.2156361514712035,6.116,2 6,2,0.1129513419074966,0.03772940730675197,-2.2125675828128015,4.972,2 6,2,0.1129513419074966,0.03772940730675197,-2.2125675828128015,4.972
20,10,500,40,15,25,1,2.0,21,22,17,17,18,20,15,19,24,23,18,16,23,15,24,17,24,21,17,17,11 4,2,0.1150250891075652,0.02905856892550805,-2.20189879933208,7.492,1 11,2,0.11969785255210581,0.041238791780985086,-2.1543303446152304,7.524,9 11,2,0.11705809619087489,0.027777885200523423,-2.183395986067867,7.06,1 11,2,0.11969785255210581,0.041238791780985086,-2.1543303446152304,7.524,1 11,2,0.11969785255210581,0.041238791780985086,-2.1543303446152304,7.524,1 11,2,0.11969785255210581,0.041238791780985086,-2.1543303446152304,7.524,1 11,2,0.11969785255210581,0.041238791780985086,-2.1543303446152304,7.524,1 11,2,0.11969785255210581,0.041238791780985086,-2.1543303446152304,7.524,1 11,2,0.11969785255210581,0.041238791780985086,-2.1543303446152304,7.524,1 11,2,0.11969785255210581,0.041238791780985086,-2.1543303446152304,7.524,1 11,2,0.11969785255210581,0.041238791780985086,-2.1543303446152304,7.524,1 11,2,0.11969785255210581,0.041238791780985086,-2.1543303446152304,7.524,1 11,2,0.11969785255210581,0.041238791780985086,-2.1543303446152304,7.524,1 11,2,0.11969785255210581,0.041238791780985086,-2.1543303446152304,7.524,1 11,2,0.11969785255210581,0.041238791780985086,-2.1543303446152304,7.524,1 11,2,0.11969785255210581,0.041238791780985086,-2.1543303446152304,7.524,1 11,2,0.11969785255210581,0.041238791780985086,-2.1543303446152304,7.524,1 11,2,0.11969785255210581,0.041238791780985086,-2.1543303446152304,7.524,1 11,2,0.11969785255210581,0.041238791780985086,-2.1543303446152304,7.524
20,10,500,40,15,25,1,1.9848484848484849,19,20,21,23,17,21,18,22,23,19,23,24,21,20,18,21,22,22,23,19,10 4,2,0.1002319304095382,0.02097099480075752,-2.349859166319791,3.558,1 19,2,0.11877284365906927,0.04053919706007961,-2.1660466087443675,10.024,10 4,2,0.1002319304095382,0.02097099480075752,-2.349859166319791,3.558,10 4,2,0.1002319304095382,0.02097099480075752,-2.349859166319791,3.558,10 4,2,0.1002319304095382,0.02097099480075752,-2.349859166319791,3.558,10 4,2,0.1002319304095382,0.02097099480075752,-2.349859166319791,3.558,2 19,2,0.11823827871920677,0.03270297398140977,-2.167449464407188,9.404,2 19,2,0.11823827871920677,0.03270297398140977,-2.167449464407188,9.404,2 19,2,0.11823827871920677,0.03270297398140977,-2.167449464407188,9.404,1 6,2,0.11786789300318393,0.02850732682564083,-2.1730996060072973,10.34,19 6,2,0.1176015331158394,0.021674346116421807,-2.17876595608603,11.564,2 19,2,0.11823827871920677,0.03270297398140977,-2.167449464407188,9.404,2 19,2,0.11823827871920677,0.03270297398140977,-2.167449464407188,9.404,2 19,2,0.11823827871920677,0.03270297398140977,-2.167449464407188,9.404,1 19,2,0.11877284365906927,0.04053919706007961,-2.1660466087443675,10.024,19 6,2,0.1176015331158394,0.021674346116421807,-2.17876595608603,11.564,1 19,2,0.11877284365906927,0.04053919706007961,-2.1660466087443675,10.024,1 19,2,0.11877284365906927,0.04053919706007961,-2.1660466087443675,10.024,1 19,2,0.11877284365906927,0.04053919706007961,-2.1660466087443675,10.024
20,10,500,40,15,25,1,2.0,20,22,21,20,22,19,22,15,21,23,19,17,20,16,19,17,21,23,21,19,16 13,2,0.11929993558805099,0.03632500364822841,-2.1632695395044577,7.638,16 5,2,0.11894293337622218,0.031187258136450558,-2.1616094807143065,7.194,8 13,2,0.11938110215843913,0.03345140908881133,-2.1602464817169205,7.302,8 13,2,0.11938110215843913,0.03345140908881133,-2.1602464817169205,7.302,8 13,2,0.11938110215843913,0.03345140908881133,-2.1602464817169205,7.302,8 13,2,0.11938110215843913,0.03345140908881133,-2.1602464817169205,7.302,8 13,2,0.11938110215843913,0.03345140908881133,-2.1602464817169205,7.302,8 5,2,0.11902409994661033,0.04392103721550162,-2.161004991414522,6.858,8 5,2,0.11902409994661033,0.04392103721550162,-2.161004991414522,6.858,8 13,2,0.11938110215843913,0.03345140908881133,-2.1602464817169205,7.302,8 13,2,0.11938110215843913,0.03345140908881133,-2.1602464817169205,7.302,8 13,2,0.11938110215843913,0.03345140908881133,-2.1602464817169205,7.302,8 13,2,0.11938110215843913,0.03345140908881133,-2.1602464817169205,7.302,8 5,2,0.11902409994661033,0.04392103721550162,-2.161004991414522,6.858,8 13,2,0.11938110215843913,0.03345140908881133,-2.1602464817169205,7.302,8 13,2,0.11938110215843913,0.03345140908881133,-2.1602464817169205,7.302,8 13,2,0.11938110215843913,0.03345140908881133,-2.1602464817169205,7.302,8 13,2,0.11938110215843913,0.03345140908881133,-2.1602464817169205,7.302,8 5,2,0.11902409994661033,0.04392103721550162,-2.161004991414522,6.858
20,10,500,40,15,25,1,2.0,15,22,16,15,24,24,23,15,17,16,15,24,22,22,15,22,24,20,17,16,13 7,2,0.12086376023501287,0.025645412289165788,-2.1495139915753,7.268,13 7,2,0.12086376023501287,0.025645412289165788,-2.1495139915753,7.268,9 13,2,0.12054034975612071,0.04163697827325699,-2.1492509014212566,7.532,13 7,2,0.12086376023501287,0.025645412289165788,-2.1495139915753,7.268,13 7,2,0.12086376023501287,0.025645412289165788,-2.1495139915753,7.268,13 7,2,0.12086376023501287,0.025645412289165788,-2.1495139915753,7.268,9 13,2,0.12054034975612071,0.04163697827325699,-2.1492509014212566,7.532,9 13,2,0.12054034975612071,0.04163697827325699,-2.1492509014212566,7.532,9 13,2,0.12054034975612071,0.04163697827325699,-2.1492509014212566,7.532,9 13,2,0.12054034975612071,0.04163697827325699,-2.1492509014212566,7.532,13 7,2,0.12086376023501287,0.025645412289165788,-2.1495139915753,7.268,13 7,2,0.12086376023501287,0.025645412289165788,-2.1495139915753,7.268,13 7,2,0.12086376023501287,0.025645412289165788,-2.1495139915753,7.268,9 13,2,0.12054034975612071,0.04163697827325699,-2.1492509014212566,7.532,9 13,2,0.12054034975612071,0.04163697827325699,-2.1492509014212566,7.532,9 13,2,0.12054034975612071,0.04163697827325699,-2.1492509014212566,7.532,9 13,2,0.12054034975612071,0.04163697827325699,-2.1492509014212566,7.532,13 7,2,0.12086376023501287,0.025645412289165788,-2.1495139915753,7.268,9 7,2,0.11528510810772712,0.03925693427284112,-2.1968059638187722,6.264
20,10,500,40,15,25,1,2.0,15,21,22,23,18,19,23,15,18,20,22,22,17,24,22,15,18,16,16,19,16 9,2,0.12004353961493551,0.01885307863068158,-2.156614251709807,7.544,16 9,2,0.12004353961493551,0.01885307863068158,-2.156614251709807,7.544,9 12,2,0.1205118419810604,0.044840106918095785,-2.149407425249318,7.812,9 12,2,0.1205118419810604,0.044840106918095785,-2.149407425249318,7.812,16 12,2,0.12141966054411939,0.04067041244469922,-2.1374071035452658,7.756,16 12,2,0.12141966054411939,0.04067041244469922,-2.1374071035452658,7.756,16 12,2,0.12141966054411939,0.04067041244469922,-2.1374071035452658,7.756,16 12,2,0.12141966054411939,0.04067041244469922,-2.1374071035452658,7.756,16 12,2,0.12141966054411939,0.04067041244469922,-2.1374071035452658,7.756,16 12,2,0.12141966054411939,0.04067041244469922,-2.1374071035452658,7.756,9 12,2,0.1205118419810604,0.044840106918095785,-2.149407425249318,7.812,16 12,2,0.12141966054411939,0.04067041244469922,-2.1374071035452658,7.756,16 9,2,0.12004353961493551,0.01885307863068158,-2.156614251709807,7.544,16 12,2,0.12141966054411939,0.04067041244469922,-2.1374071035452658,7.756,16 12,2,0.12141966054411939,0.04067041244469922,-2.1374071035452658,7.756,16 12,2,0.12141966054411939,0.04067041244469922,-2.1374071035452658,7.756,16 12,2,0.12141966054411939,0.04067041244469922,-2.1374071035452658,7.756,16 12,2,0.12141966054411939,0.04067041244469922,-2.1374071035452658,7.756,16 12,2,0.12141966054411939,0.04067041244469922,-2.1374071035452658,7.756
20,10,500,40,15,25,1,2.0,21,15,18,21,16,21,23,22,20,19,22,16,17,24,17,23,18,24,20,23,1 19,2,0.11823703473798951,0.03311968598662873,-2.1684629789494485,6.868,1 19,2,0.11823703473798951,0.03311968598662873,-2.1684629789494485,6.868,1 19,2,0.11823703473798951,0.03311968598662873,-2.1684629789494485,6.868,1 19,2,0.11823703473798951,0.03311968598662873,-2.1684629789494485,6.868,1 19,2,0.11823703473798951,0.03311968598662873,-2.1684629789494485,6.868,1 19,2,0.11823703473798951,0.03311968598662873,-2.1684629789494485,6.868,1 13,2,0.11809969046718817,0.028237616044294464,-2.1676558474938337,5.832,1 13,2,0.11809969046718817,0.028237616044294464,-2.1676558474938337,5.832,1 13,2,0.11809969046718817,0.028237616044294464,-2.1676558474938337,5.832,1 13,2,0.11809969046718817,0.028237616044294464,-2.1676558474938337,5.832,1 13,2,0.11809969046718817,0.028237616044294464,-2.1676558474938337,5.832,1 7,2,0.1179500532315845,0.03981495742256353,-2.164346300126478,6.708,1 13,2,0.11809969046718817,0.028237616044294464,-2.1676558474938337,5.832,1 13,2,0.11809969046718817,0.028237616044294464,-2.1676558474938337,5.832,1 13,2,0.11809969046718817,0.028237616044294464,-2.1676558474938337,5.832,1 13,2,0.11809969046718817,0.028237616044294464,-2.1676558474938337,5.832,1 7,2,0.1179500532315845,0.03981495742256353,-2.164346300126478,6.708,1 7,2,0.1179500532315845,0.03981495742256353,-2.164346300126478,6.708,1 7,2,0.1179500532315845,0.03981495742256353,-2.164346300126478,6.708
20,10,500,40,15,25,1,2.0,23,16,24,20,17,19,24,24,19,24,15,18,22,17,15,24,18,16,21,24,18 14,2,0.1190724638717579,0.044076430396824434,-2.1598031090509475,7.848,18 14,2,0.1190724638717579,0.044076430396824434,-2.1598031090509475,7.848,18 14,2,0.1190724638717579,0.044076430396824434,-2.1598031090509475,7.848,18 14,2,0.1190724638717579,0.044076430396824434,-2.1598031090509475,7.848,18 14,2,0.1190724638717579,0.044076430396824434,-2.1598031090509475,7.848,0 14,2,0.11713252700090973,0.019939845672215725,-2.1831532773098443,6.45,6 14,2,0.11730636824552096,0.01693848512783048,-2.180502895994049,5.802,6 14,2,0.11730636824552096,0.01693848512783048,-2.180502895994049,5.802,6 14,2,0.11730636824552096,0.01693848512783048,-2.180502895994049,5.802,18 14,2,0.1190724638717579,0.044076430396824434,-2.1598031090509475,7.848,18 14,2,0.1190724638717579,0.044076430396824434,-2.1598031090509475,7.848,18 14,2,0.1190724638717579,0.044076430396824434,-2.1598031090509475,7.848,18 14,2,0.1190724638717579,0.044076430396824434,-2.1598031090509475,7.848,18 14,2,0.1190724638717579,0.044076430396824434,-2.1598031090509475,7.848,18 14,2,0.1190724638717579,0.044076430396824434,-2.1598031090509475,7.848,18 14,2,0.1190724638717579,0.044076430396824434,-2.1598031090509475,7.848,17 18,2,0.11678558798669916,0.022231013138913812,-2.1822989128255146,7.678,17 18,2,0.11678558798669916,0.022231013138913812,-2.1822989128255146,7.678,18 14,2,0.1190724638717579,0.044076430396824434,-2.1598031090509475,7.848
20,10,500,40,15,25,1,2.0,24,20,21,19,23,16,18,22,18,18,18,16,24,15,17,20,20,16,19,22,8 1,2,0.11864577587374237,0.023214577574127704,-2.1698752715138627,7.288,1 6,2,0.11643897538758984,0.021614451166352716,-2.191819090710291,7.072,8 6,2,0.11764657943163079,0.030600713036938978,-2.1728253511181896,7.56,8 6,2,0.11764657943163079,0.030600713036938978,-2.1728253511181896,7.56,8 6,2,0.11764657943163079,0.030600713036938978,-2.1728253511181896,7.56,5 6,2,0.11693527686453586,0.02267988587231027,-2.186194438997338,7.384,8 5,2,0.1191420773506884,0.034245968944095435,-2.1598333698991454,7.6,8 5,2,0.1191420773506884,0.034245968944095435,-2.1598333698991454,7.6,8 5,2,0.1191420773506884,0.034245968944095435,-2.1598333698991454,7.6,8 5,2,0.1191420773506884,0.034245968944095435,-2.1598333698991454,7.6,8 5,2,0.1191420773506884,0.034245968944095435,-2.1598333698991454,7.6,8 5,2,0.1191420773506884,0.034245968944095435,-2.1598333698991454,7.6,8 5,2,0.1191420773506884,0.034245968944095435,-2.1598333698991454,7.6,8 5,2,0.1191420773506884,0.034245968944095435,-2.1598333698991454,7.6,8 5,2,0.1191420773506884,0.034245968944095435,-2.1598333698991454,7.6,8 5,2,0.1191420773506884,0.034245968944095435,-2.1598333698991454,7.6,8 16,2,0.1173652625489863,0.030953051198904884,-2.1774248588736063,6.808,8 16,2,0.1173652625489863,0.030953051198904884,-2.1774248588736063,6.808,8 7,2,0.11494983301491751,0.024023372691929123,-2.2005532465728543,6.484
